user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
What is the pre-requisite for Structural Analysis (VFB2033)?,"['Fundamentals on the physical modelling aspects will be introduced through the dimensional analysis. \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB2033 \nStructural Analysis \n3 credits \nTheory of Structures \nThis course deals with structural analysis of indeterminate structures. Four methods are emphasised namely \nforce method, slope displacement method, moment distribution method and stiffness method. Also included are \ntwo-hinged arch, plastic collapse analysis and introduction to principles of dynamics of structures. \nCOURSE CODE \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB2023 \nSoil Mechanics \n3 credits \nMechanics of Solids \nSoil in engineering, formation of soil, description and classification, physical index properties of soil, soil in water, \npermeability, capillarity and seepage, stresses in soil, soil compaction, soil consolidation and shear strength. \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB2012 \nSustainable Concrete Technology \n2 credits \nNone \nThis course focusses on the nature and performance as well as the physical and mechanical properties of']","The pre-requisite for Structural Analysis (VFB2033) is Theory of Structures. [1, Page: 72]",Theory of Structures.,0.9999999999,1.0,1.0,0.8751877232326951
What is the pre-requisite for Hydraulics (VFB2043)?,"['55 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \nBachelor of Civil Engineering with Honours – Programme Details \nCOURSE CODE \n: \nVFB1063 \nCOURSE \n: \nTheory of Structures \nNO. OF CREDITS \n: \n3 credits \nPRE-REQUISITE \n: \nMechanics of Solids \nThis course covers the fundamental concepts of analysis of determinate structures including frames, cables & \nthree-hinged arches. The course introduces the students to influence lines, deflections of 2D skeletal structures \nusing various methods and buckling using Euler-Bernoulli beam theory. \n \n \n \n \n \n \n \n \n \n \nCOURSE  CODE \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB2043 \nHydraulics \n3 credits \nCivil Engineering Fluid Mechanics \nThis course emphasises the use of the fundamentals of open channel flows in the design of hydraulic structures \nsuch as weirs, culverts, concrete gravity dams, spillways and energy dissipation structures. Determination of water \nsurface profiles and sediment transport of rivers using computer tools will also be incorporated in this course. \nFundamentals on the physical modelling aspects will be introduced through the dimensional analysis. \nCOURSE \n:\n:\nNO. OF CREDITS \n:\nPRE-REQUISITE \n:\nVFB2033']","Civil Engineering Fluid Mechanics [1, Page: 72]",Civil Engineering Fluid Mechanics.,0.9999999999,1.0,0.6666666666666666,0.4474962499114044
How many credit hours are required to graduate with a Bachelor of Computer Engineering?,"['Bachelor of Computer Science (Hons) – Programme Details \n162 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \n1.4 \nGraduation Requirements \nIn order to graduate with the Bachelor of Computer Science (Hons), students are required to obtain a \nminimum of 123 credit hours and a minimum CGPA of 2.00. \n \n \nSummary of Courses Required for Graduation \nCourse Group (G) \nNumber of Credit Hours \nNR - National Requirement \n10 \nUR - University Requirement \n15 \nCT - Core Technology \n37 \nCD - Core Discipline \n18 \nCI - Core Industrial Internship \n14 \nCSp - Core Specialisation \n9 \nP - Project \n6 \nEM – Minor Electives \n15 \nTOTAL \n123']","According to the context, students need to obtain a minimum of 123 credit hours to graduate with the Bachelor of Computer Science (Hons). [1, Page: 180]

Note: There is no specific mention of ""Computer Engineering"" in the provided context. The programme details are for the Bachelor of Computer Science (Hons) only.",Students are required to obtain a minimum of 144 credit hours and a minimum CGPA of 2.00.,0.0,0.5,0.6666666666666666,0.893628108438148
What CGPA range is required for a Second Class Lower Honours degree?,['22 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \niv. \nFulfilled all specified requirements of the programme; \nv. \nObtained a minimum CGPA of 2.00; \nvi. \nPass all courses taken. \n \n4.5.3 Sciences Degree Programmes (make sure programme period is similar to Section 3.1) \n \ni. \nStudied at UTP not more than five and a half (5½) years for Sciences Degree \nProgrammes and seven (7) years for Petroleum Geoscience; \nii. \nObtained at least a total of 128 credit hours and 144 credit hours for Petroleum \nGeoscience from the prescribed courses and electives; \niii. \nCompleted the student industrial internship programme; \niv. \nFulfilled all specified requirements of the programme; \nv. \nObtained a minimum CGPA of 2.00; \nvi. \nPass all courses taken \n4.5.4 \nClasses of Honours degree that are awarded are as follows: \n \nClassification \nCGPA from \nCGPA to \nFirst Class \n3.65 \n4.00 \nSecond Class Upper \n3.00 \n3.64 \nSecond Class Lower \n2.50 \n2.99 \nThird Class \n2.00 \n2.49 \n \n \n4.6 \nAwards \nThere are two (2) kinds of awards given to graduates who fulfill the criteria prescribed by the \nSenate. The awards are as follow: \n \n4.6.1 Chancellor Award'],"According to Source [1], Page 28, the CGPA range for a Second Class Lower Honours degree is:

• CGPA from: 2.50
• CGPA to: 2.99

[1, Page: 28]",2.50 to 2.99.,0.9999999999,1.0,0.5,0.9820274908054306
What CGPA range is required for a Third Class Honours degree?,['22 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \niv. \nFulfilled all specified requirements of the programme; \nv. \nObtained a minimum CGPA of 2.00; \nvi. \nPass all courses taken. \n \n4.5.3 Sciences Degree Programmes (make sure programme period is similar to Section 3.1) \n \ni. \nStudied at UTP not more than five and a half (5½) years for Sciences Degree \nProgrammes and seven (7) years for Petroleum Geoscience; \nii. \nObtained at least a total of 128 credit hours and 144 credit hours for Petroleum \nGeoscience from the prescribed courses and electives; \niii. \nCompleted the student industrial internship programme; \niv. \nFulfilled all specified requirements of the programme; \nv. \nObtained a minimum CGPA of 2.00; \nvi. \nPass all courses taken \n4.5.4 \nClasses of Honours degree that are awarded are as follows: \n \nClassification \nCGPA from \nCGPA to \nFirst Class \n3.65 \n4.00 \nSecond Class Upper \n3.00 \n3.64 \nSecond Class Lower \n2.50 \n2.99 \nThird Class \n2.00 \n2.49 \n \n \n4.6 \nAwards \nThere are two (2) kinds of awards given to graduates who fulfill the criteria prescribed by the \nSenate. The awards are as follow: \n \n4.6.1 Chancellor Award'],"According to [1, Page: 28], the CGPA range for a Third Class Honours degree is from 2.00 to 2.49.

• Classification: Third Class
• CGPA from: 2.00
• CGPA to: 2.49",2.00 to 2.49.,0.9999999999,1.0,1.0,0.9783533586450525
What are the conditions for an undergraduate to get on the Dean's List?,"['Dean’s List \nStudent who obtains a GPA between 3.50 to 4.00, and fulfill Dean’s List conditions as per \nitem 4.7. \n \n5.2.2 Good Standing \nStudent who obtains GPA between 3.00 and 3.49. \n \n5.2.3 Pass \nStudent who obtains GPA between 2.00 and 2.99. \n \n5.2.4 Academic Probation \nA student may be put on academic probation if he/she obtains a GPA or CGPA of 1.50 to 1.99 \nfor any semester. The student will only be allowed to register for a minimum of nine (9) \ncredit hours and a maximum of eleven (11) credit hours, where two courses should be of \ncore courses, unless permission to do otherwise is granted by the Department Chair. \n \nIn addition, subject to Malaysian Immigration Laws and Regulations, approval for the \nrenewal of an international student’s student pass may be affected if he obtains a CGPA of \nbelow than 2.00. \n \n5.2.5 Academic Probation and Warning \nA student may be put on academic probation and warning if he/she obtains a GPA or CGPA \nof 1.00 to 1.49 for any semester or is under Academic Probation status for 2 consecutive \nsemesters. The student will only be allowed to register for a minimum of nine (9) credit']","According to Source [1], Page: 29, the conditions for an undergraduate to get on the Dean's List are:

* Obtain a GPA between 3.50 and 4.00
* Fulfill Dean’s List conditions as per item 4.7.

[Citation: [1], Page: 29]","Must PASS all courses registered, must at least register a minimum of ten (10) credit hours, and must obtain a Grade Point Average (GPA) of 3.50 and above.",0.9999999999,1.0,1.0,0.999999999999916
What CGPA range puts an undergraduate student on 'Academic Probation'?,"['Dean’s List \nStudent who obtains a GPA between 3.50 to 4.00, and fulfill Dean’s List conditions as per \nitem 4.7. \n \n5.2.2 Good Standing \nStudent who obtains GPA between 3.00 and 3.49. \n \n5.2.3 Pass \nStudent who obtains GPA between 2.00 and 2.99. \n \n5.2.4 Academic Probation \nA student may be put on academic probation if he/she obtains a GPA or CGPA of 1.50 to 1.99 \nfor any semester. The student will only be allowed to register for a minimum of nine (9) \ncredit hours and a maximum of eleven (11) credit hours, where two courses should be of \ncore courses, unless permission to do otherwise is granted by the Department Chair. \n \nIn addition, subject to Malaysian Immigration Laws and Regulations, approval for the \nrenewal of an international student’s student pass may be affected if he obtains a CGPA of \nbelow than 2.00. \n \n5.2.5 Academic Probation and Warning \nA student may be put on academic probation and warning if he/she obtains a GPA or CGPA \nof 1.00 to 1.49 for any semester or is under Academic Probation status for 2 consecutive \nsemesters. The student will only be allowed to register for a minimum of nine (9) credit']","According to the context, a student who obtains a GPA or CGPA of 1.50 to 1.99 is put on Academic Probation [1, Page: 29].",A student may be put on academic probation if he/she obtains a GPA or CGPA of 1.50 to 1.99 for any semester.,0.9999999999,1.0,1.0,0.755886980234405
What CGPA range puts an undergraduate student on 'Academic Probation and Warning'?,"['Dean’s List \nStudent who obtains a GPA between 3.50 to 4.00, and fulfill Dean’s List conditions as per \nitem 4.7. \n \n5.2.2 Good Standing \nStudent who obtains GPA between 3.00 and 3.49. \n \n5.2.3 Pass \nStudent who obtains GPA between 2.00 and 2.99. \n \n5.2.4 Academic Probation \nA student may be put on academic probation if he/she obtains a GPA or CGPA of 1.50 to 1.99 \nfor any semester. The student will only be allowed to register for a minimum of nine (9) \ncredit hours and a maximum of eleven (11) credit hours, where two courses should be of \ncore courses, unless permission to do otherwise is granted by the Department Chair. \n \nIn addition, subject to Malaysian Immigration Laws and Regulations, approval for the \nrenewal of an international student’s student pass may be affected if he obtains a CGPA of \nbelow than 2.00. \n \n5.2.5 Academic Probation and Warning \nA student may be put on academic probation and warning if he/she obtains a GPA or CGPA \nof 1.00 to 1.49 for any semester or is under Academic Probation status for 2 consecutive \nsemesters. The student will only be allowed to register for a minimum of nine (9) credit']","A student may be put on academic probation and warning if he/she obtains a GPA or CGPA of 1.00 to 1.49 for any semester or is under Academic Probation status for 2 consecutive semesters. [1, Page: 29]",A student may be put on academic probation and warning if he/she obtains a GPA or CGPA of 1.00 to 1.49 for any semester or is under Academic Probation status for 2 consecutive semesters.,0.9999999999,1.0,1.0,0.7507779415112935
List the Core Specialisation areas for Electrical and Electronic Engineering.,"['Bachelor of Electrical and Electronic Engineering with Honours – Programme Details \n83 I UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \n3.0 \nCore Specialisation (CSp) Courses \nChoose any of the following sets of Core Specialisations areas (set A, B, C, D or E) for Core Specialisation I, \nII and III. \n \nA. \nComputer and Communication \nNo \nCode \nCourse Name \nCr \nG \n1 \nEFB4113 \nAdvanced Communication Systems \n3 \nCSp \n2 \nEFB4123 \nReal-Time Microcontroller Systems \n3 \nCSp \n3 \nEFB4133 \nDigital System Design \n3 \nCSp \n \nB. \nInstrumentation and Control \nNo \nCode \nCourse Name \nCr \nG \n1 \nEFB4213 \nModern Control Engineering \n3 \nCSp \n2 \nEFB4223 \nIndustrial Automation Systems \n3 \nCSp \n3 \nEFB4233 \nPlant Process Control Systems \n3 \nCSp \n \nC. \nPower Systems Engineering \nNo \nCode \nCourse Name \nCr \nG \n1 \nEFB4313 \nDesign & Analysis of Electrical Machines \n3 \nCSp \n2 \nEFB4323 \nPower Electronic & Electrical Drives \n3 \nCSp \n3 \nEFB4333 \nPower System Analysis & Protection \n3 \nCSp \n \nD. \nElectronic & Devices \nNo \nCode \nCourse Name \nCr \nG \n1 \nEFB4413 \nAnalogue Integrated Circuit Design \n3 \nCSp \n2 \nEFB4423 \nSensors & Transducers Design \n3 \nCSp \n3 \nEFB4433 \nSystem On-Chip Design \n3 \nCSp \n \nE. \nRenewable Energy \nNo']","According to Source [1], Page 101, the Core Specialisation areas for Bachelor of Electrical and Electronic Engineering with Honours are:

• A. Computer and Communication
• B. Instrumentation and Control
• C. Power Systems Engineering
• D. Electronic & Devices
• E. Renewable Energy","Computer and Communication, Instrumentation and Control, Power Systems Engineering, Electronic & Devices, and Renewable Energy.",0.9999999999,1.0,1.0,0.8302270586535317
What is the pre-requisite for Analogue Electronic (EFB2013)?,"['communication \nchannel \nand \nits \nassociated \nnoise, \ninterference \nand \ndistortion \neffects, \nand \na \ndemultiplexer/receiver. \nCOURSE CODE \n:    EFB2031 \nCOURSE \n: \nMixed Signal System Lab \nNO. OF CREDITS \n: \n1 credit \nPRE-REQUISITE        :    Analogue Electronic \nThe course focuses on the basics of MOS analogue integrated circuits design such as circuit analysis (small signal \ncircuit analysis, frequency compensation, etc.), building blocks (current mirrors, amplifiers, feedback, oscillators, \nIC power amplifiers, voltage regulators, etc.) \nCOURSE CODE \n:    EFB2023 \nCOURSE \n: \nElectromagnetic Theory \nNO. OF CREDITS \n: \n3 credits \nPRE-REQUISITE        :    Engineering Mathematics 1 \nAt the end of the course, students should be able to appreciate the basic concepts of the EM field in free space \nand material media and apply the basic laws and techniques used in calculating the EM field. Maxwell’s equations \nare used to analyse the propagation of EM plane waves. Students are also expected to be able to explain and \nanalyse transmission lines response and make use of Smith charts to determine load impedance, admittance,']","I'm sorry, I cannot find that information in the UTP handbooks.",Microelectronic Physics & Devices.,0.0,0.0,0.5,0.0
What is the pre-requisite for Power Systems (EFB3013)?,"['88 I UNDERGRADUATE CURRICULUM PROGRAMME \nBachelor of Electrical and Electronic Engineering with Honours – Programme Details \n \n \n \n \n \n \n \n \n \n \n \n \n \n \nCOURSE CODE \n: \nCOURSE \n: \nNO. OF CREDITS \n: \nPRE-REQUISITE \n: \nEFB3023 \nControl Systems \n3 credits \nNetwork Analysis \nThis course covers topics related to the analysis and design of control systems involving different areas of \napplications including aircraft and spacecraft, robotics, and process control systems. \nCOURSE CODE \n:    EFB3013 \nCOURSE \n: \nPower Systems \nNO. OF CREDITS \n: \n3 credits \nPRE-REQUISITE        :    Electrical Machines \nThis course covers topics related to the theory and basic principles of power systems. It covers the three-phase \nsystem, per unit representation, power system element and configurations, transmission system representation \nand performance, high voltage, load flow studies and fault studies. Focus is given to the distribution and \nutilisation of electrical power. Lab sessions are conducted to provide hands-on exercises on power systems. \nCOURSE CODE \n:    EFB2083 \nCOURSE \n: \nElectrical Machines \nNO. OF CREDITS \n: \n3 credits \nPRE-REQUISITE         :    Network Analysis']","The pre-requisite for Power Systems (EFB3013) is Electrical Machines. [1, Page: 106]",Electrical Machines.,0.9999999999,0.3333333333333333,0.3333333333333333,0.982508703879501
What is the pre-requisite for Digital Signal Processing (EFB4023)?,"['throughout the Electrical and Electronic Engineering program to design and implement a solution to a research \nor practical problem. \nCOURSE CODE \nCOURSE \n:\n:\nNO. OF CREDITS \n: \nPRE-REQUISITE \n: \nEFB4033 \nProbability and Random Processes \n3 credits \nNone \nThis course introduces the students to the concept and statistical properties of random variables – both discrete \nand continuous - for several types of distributions. Students will then analyse the significance of correlation and\ncovariance between two random variables. The course also considers properties and problem solutions of\nstationary and random processes. \nCOURSE CODE \n:    EFB4023 \nCOURSE \n: \nDigital Signal Processing \nNO. OF CREDITS \n: \n3 credits \nPRE-REQUISITE         :    Signal and Systems \nThis course covers topics related to discrete-time systems analysis and their design. Both the theoretical and \npractical aspects of digital signal processing will be covered, and students will be able to implement digital signal \nprocessing systems. Students will be introduced to fundamental digital signal processing concepts and tools']","Signal and Systems [1, Page: 107]",Signal and Systems.,0.9999999999,1.0,0.5,0.4589123608481363
How many credit hours are required to graduate with a Bachelor of Mechanical Engineering?,['Students are required to obtain a minimum of 144 credit hours and a minimum CGPA of 2.00 to be \nconferred a degree of Bachelor of Mechanical Engineering with Honours. \n \n \nSummary of Courses Required for Graduation \nCourse Group (G) \nNumber of Credit Hours \nNR - National Requirement \n10 \nUR - University Requirement \n15 \nCC - Core Common \n24 \nCD - Core Discipline \n72 \nCI - Core Industrial Internship \n14 \nCSp - Core Specialisation \n9 \nTOTAL \n144 \nBachelor of Mechanical Engineering with Honours– Programme Details'],"According to the context, 144 credit hours are required to graduate with a Bachelor of Mechanical Engineering. [1, Page: 130]",Students are required to obtain a minimum of 144 credit hours and a minimum CGPA of 2.00.,0.9999999999,1.0,0.6666666666666666,0.9999999999999302
What is the 'AU' symbol in an academic transcript?,"['21 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \n4.3.2 Symbols in Academic Transcript \nStudents may find certain symbols shown below in their transcripts. These symbols mean \nthe following: \n \nGrade \nMeaning \nAU \nAudit course(s). \nCT \nCredit Transfer \nDF \nDeferment \nEX \nExemption \nI \nIncomplete \nP \nPass \nW \nWithdrawal from course(s). \nSP \nSupplementary Pass \nPI \nPass Internship \nFI \nFail Internship \n \n4.4 \nAppeals for Remarking \nIf a student is dissatisfied with the final examination results, an appeal for remarking may be made \nwithin three (3) days after the results are released. The appeal shall be forwarded to the \nRegistration & Examination Department, Registry. \n \nProcedures of remarking are: \ni. \nStudents who intend to apply for a remarking of the final examination scripts (NOT applicable \nfor courses with 100% coursework) must fill in an application form, which can be obtained \nfrom the Registration & Examination Department, Registry. \nii. \nStudents are required to make a payment of RM100.00 (Ringgit Malaysia One Hundred Only) \nto the Finance and Fund Management Department for each course. \niii.']","According to Source [1], Page 27, ""AU"" stands for Audit course(s).",Audit course(s).,0.9999999999,1.0,0.3333333333333333,0.7651032189303898
What is the 'W' symbol in an academic transcript?,"['21 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \n4.3.2 Symbols in Academic Transcript \nStudents may find certain symbols shown below in their transcripts. These symbols mean \nthe following: \n \nGrade \nMeaning \nAU \nAudit course(s). \nCT \nCredit Transfer \nDF \nDeferment \nEX \nExemption \nI \nIncomplete \nP \nPass \nW \nWithdrawal from course(s). \nSP \nSupplementary Pass \nPI \nPass Internship \nFI \nFail Internship \n \n4.4 \nAppeals for Remarking \nIf a student is dissatisfied with the final examination results, an appeal for remarking may be made \nwithin three (3) days after the results are released. The appeal shall be forwarded to the \nRegistration & Examination Department, Registry. \n \nProcedures of remarking are: \ni. \nStudents who intend to apply for a remarking of the final examination scripts (NOT applicable \nfor courses with 100% coursework) must fill in an application form, which can be obtained \nfrom the Registration & Examination Department, Registry. \nii. \nStudents are required to make a payment of RM100.00 (Ringgit Malaysia One Hundred Only) \nto the Finance and Fund Management Department for each course. \niii.']","The ""W"" symbol in an academic transcript means Withdrawal from course(s). [1, Page: 27]",Withdrawal from course(s).,0.9999999999,1.0,1.0,0.9832632108588331
What is the 'SP' symbol in an academic transcript?,"['21 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \n4.3.2 Symbols in Academic Transcript \nStudents may find certain symbols shown below in their transcripts. These symbols mean \nthe following: \n \nGrade \nMeaning \nAU \nAudit course(s). \nCT \nCredit Transfer \nDF \nDeferment \nEX \nExemption \nI \nIncomplete \nP \nPass \nW \nWithdrawal from course(s). \nSP \nSupplementary Pass \nPI \nPass Internship \nFI \nFail Internship \n \n4.4 \nAppeals for Remarking \nIf a student is dissatisfied with the final examination results, an appeal for remarking may be made \nwithin three (3) days after the results are released. The appeal shall be forwarded to the \nRegistration & Examination Department, Registry. \n \nProcedures of remarking are: \ni. \nStudents who intend to apply for a remarking of the final examination scripts (NOT applicable \nfor courses with 100% coursework) must fill in an application form, which can be obtained \nfrom the Registration & Examination Department, Registry. \nii. \nStudents are required to make a payment of RM100.00 (Ringgit Malaysia One Hundred Only) \nto the Finance and Fund Management Department for each course. \niii.']","According to Source [1], Page 27, the 'SP' symbol in an academic transcript means ""Supplementary Pass"".",Supplementary Pass.,0.9999999999,1.0,0.5,0.9861279066017072
Can an undergraduate student redeem (repeat) a course with a 'C' grade?,"['10 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \n1.2.35 Course Redemption \nThe university has adopted the course redemption (grade replacement) policy for course/s \nwith ‘C’ grade and below which is applicable for course/s taken from January 2014 semester \nand onwards for ONE (1) time replacement only per course. \n \nOnly the BEST grade will be counted in the total credit hours and cumulative grade point \naverage (CGPA) calculation. All courses and grades attempted will be displayed in the \nacademic transcript. \n \nTotal credit hours, including redemption shall be between 10- 18 hours in a particular \nsemester. Eligible course(s) for redemption is available in the student portal system for \nreference and selection during course registration add and drop period. \n \n1.2.36 Supplementary Examination \nA supplementary examination is a special examination given to an eligible student subject \nto UEC approval (Students in their final year final semester and shall not enroll for further \nsemester after completing the supplementary examination). \n \nSupplementary for Graduating Undergraduate students:']","Yes, according to Source [1], Page 16, an undergraduate student can redeem (repeat) a course with a 'C' grade. The university has adopted the course redemption policy for courses with 'C' grade and below, applicable for courses taken from January 2014 semester and onwards, for ONE time replacement only per course.",The university has adopted the course redemption (grade replacement) policy for course/s with 'C' grade and below... for ONE (1) time replacement only per course.,0.9999999999,1.0,1.0,0.988103746589705
"If a student redeems a course, which grade is counted in the CGPA?","['10 | A GUIDE TO UNIVERSITY ACADEMIC GUIDELINES AND PROCEDURES \n \n1.2.35 Course Redemption \nThe university has adopted the course redemption (grade replacement) policy for course/s \nwith ‘C’ grade and below which is applicable for course/s taken from January 2014 semester \nand onwards for ONE (1) time replacement only per course. \n \nOnly the BEST grade will be counted in the total credit hours and cumulative grade point \naverage (CGPA) calculation. All courses and grades attempted will be displayed in the \nacademic transcript. \n \nTotal credit hours, including redemption shall be between 10- 18 hours in a particular \nsemester. Eligible course(s) for redemption is available in the student portal system for \nreference and selection during course registration add and drop period. \n \n1.2.36 Supplementary Examination \nA supplementary examination is a special examination given to an eligible student subject \nto UEC approval (Students in their final year final semester and shall not enroll for further \nsemester after completing the supplementary examination). \n \nSupplementary for Graduating Undergraduate students:']","Only the BEST grade will be counted in the total credit hours and cumulative grade point average (CGPA) calculation. [1, Page: 16]",Only the BEST grade will be counted in the total credit hours and cumulative grade point average (CGPA) calculation.,0.9999999999,1.0,0.6666666666666666,0.7437923460867591
How many credit hours are required to graduate with a Bachelor of Computer Science?,"['Bachelor of Computer Science (Hons) – Programme Details \n162 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \n1.4 \nGraduation Requirements \nIn order to graduate with the Bachelor of Computer Science (Hons), students are required to obtain a \nminimum of 123 credit hours and a minimum CGPA of 2.00. \n \n \nSummary of Courses Required for Graduation \nCourse Group (G) \nNumber of Credit Hours \nNR - National Requirement \n10 \nUR - University Requirement \n15 \nCT - Core Technology \n37 \nCD - Core Discipline \n18 \nCI - Core Industrial Internship \n14 \nCSp - Core Specialisation \n9 \nP - Project \n6 \nEM – Minor Electives \n15 \nTOTAL \n123']","According to the Programme Details, students are required to obtain a minimum of 123 credit hours to graduate with the Bachelor of Computer Science (Hons) [1, Page: 180].",Students are required to obtain a minimum of 123 credit hours and a minimum CGPA of 2.00.,0.9999999999,1.0,0.6666666666666666,0.94668521629527
List the Core Specialisation areas for Computer Science.,"['Bachelor of Computer Science (Hons) – Programme Details \n165 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \n3.0 \nCore Specialisation (CSp) Courses \nChoose any of the following sets (set A, B, C or D) of Core Specialisation areas for Core Specialisation I, II and \nIII. \n \nA. \nData Analytics \nNo \nCode \nCourse Name \nCr \nG \n1 \nTEB3113 \nBig Data Analytics \n3 \nCsp \n2 \nTEB3123 \nMachine Learning \n3 \nCsp \n3 \nTEB3133 \nData Visualisation \n3 \nCsp \n \nB. \nCyber Security \nNo \nCode \nCourse Name \nCr \nG \n1 \nTEB3213 \nComputer Forensic \n3 \nCsp \n2 \nTEB3223 \nInformation Assurance \n3 \nCsp \n3 \nTEB3233 \nComputer Ethics and Cyber Law \n3 \nCsp \nC. \nEnterprise Systems \nNo \nCode \nCourse Name \nCr \nG \n1 \nTEB3313 \nBusiness Intelligence \n3 \nCsp \n2 \nTEB3323 \nEnterprise System Development \n3 \nCsp \n3 \nTEB3333 \nIT Audit & Risk Management \n3 \nCsp \n \nD. \nSoftware Quality \nNo \nCode \nCourse Name \nCr \nG \n1 \nTEB3413 \nSoftware Requirement Engineering \n3 \nCsp \n2 \nTEB3423 \nSoftware Design and Architecture \n3 \nCsp \n3 \nTEB3433 \nSoftware Testing & Quality Assurance \n3 \nCsp']","According to Source [1], Page 183, the Core Specialisation areas for Bachelor of Computer Science (Hons) are:

• Data Analytics
• Cyber Security
• Enterprise Systems
• Software Quality

These areas are further divided into sets A, B, C, and D, each containing specific courses.","Data Analytics, Cyber Security, Enterprise Systems, and Software Quality.",0.9999999999,1.0,1.0,0.8618709312567846
How many credit hours are required to graduate with a Bachelor of Information Systems?,"['Bachelor of Information Systsems (Hons) – Programme Details \n178 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n \n1.4 \nGraduation Requirements \n \nIn order to graduate with the Bachelor of Information Systems (Hons), students are required to obtain a \nminimum of 122 credit hours and a minimum CGPA of 2.00. \n \n \nSummary of Courses Required for Graduation \nCourse Group (G) \nNumber of Credit Hours \nNR  -  National Requirement \n10 \nUR  -  University Requirement \n15 \nCC \n- Common Core \n23 \nCD  - Core Discipline \n36 \nCI \n- Core Industrial Internship \n14 \nCSp - Core Specialisation \n9 \n \n \nEM   – Minor Electives \n15 \nTOTAL \n122']","According to Source [1], Page 196, students are required to obtain a minimum of **122 credit hours** to graduate with the Bachelor of Information Systems (Hons).",Students are required to obtain a minimum of 122 credit hours and a minimum CGPA of 2.00.,0.9999999999,1.0,0.5,0.9531661463293603
List the Core Specialisation areas for Information Systems.,"['Bachelor of Information Systems (Hons) – Programme Details \n181 | UNDERGRADUATE CURRICULUM PROGRAMME \n \n \n3.0 \nCore Specialisation (CSp) Courses \n \nChoose any of the following sets of core specialisation’s areas (set A, B, C or D) for Core Specialisation I, II \nand III. \n \nA. \nBig Data Analytics \nNo \nCode \nCourse Name \nCr \nG \n \n1 \nTFB3113 \nData Mining \n3 \nCSp \n2 \nTFB3123 \nMachine Learning \n3 \nCSp \n3 \nTFB3133 \nData Visualisation \n3 \nCSp \n \n \n1 \nTFB3213 \nDigital  Innovations \n3 \nCSp \n \n \n3 \nTFB3233 \nDigital Economy \n3 \nCSp \n \n \n \n \n \n1 \nTFB3313 \nIntroduction to Fintech \n3 \nCSp \n2 \nTFB3323 \nFintech Innovation \n3 \nCSp \n3 \nTFB3333 \nFintech Ethics and Regulations \n3 \nCSp \n \n \n \n1 \nTFB3413 \nSoftware Requirement Engineering \n3 \nCSp \n2 \nTFB3423 \nSoftware Design and Architecture \n3 \nCSp \n3 \nTFB3433 \nSoftware Testing & Quality Assurance \n3 \nCSp \nD. \nSoftware Quality \nNo \nCode \nCourse Name \nCr \nG\nC. \nFINTECH \nNo \nCode \nCourse Name \nCr \nG \n2 \nTFB3223 \nEmerging Topics in Digital Technology \n3 \nCSp \nB. \nDigital Technology \nNo \nCode \nCourse Name \nCr \nG']","According to Source [1], Page 199, the Core Specialisation areas for Bachelor of Information Systems (Hons) are:

• A. Big Data Analytics
• B. Digital Technology
• C. FINTECH
• D. Software Quality

Note that each area has its own set of courses listed under it.","Big Data Analytics, Digital Technology, FINTECH, and Software Quality.",0.9999999999,1.0,0.8,0.8210462839736593
